
0,1.6068043129523393,0.0,40.708,1.4319794249534608,tensor(51.2900)

1,1.0876072636040885,0.0,60.758,1.1086708062887192,tensor(62.4900)

2,0.8709909329024117,0.0,69.232,0.9041094189882278,tensor(68.7500)

0,2.47651129488445,0.0,10.76,2.3085771775245667,tensor(11.1300)

1,2.1171901533975626,0.0,18.368,1.9823100435733796,tensor(25.8700)

2,1.8812141720291293,0.0,26.934,1.7551496732234955,tensor(32.7400)

3,1.7661238003264912,0.0,32.61,1.7501903402805328,tensor(34.5200)

4,1.6607985100172975,0.0,37.398,1.600301171541214,tensor(40.9600)

5,1.5614391461662624,0.0,41.946,1.5610203814506531,tensor(43.6500)

6,1.4278061673464373,0.0,47.3,1.4001587665081023,tensor(49.3400)

7,1.289138270156158,0.0,53.16,1.3802177941799163,tensor(53.2500)

8,1.1449249060562505,0.0,58.608,1.1319405364990234,tensor(59.6600)

9,1.0188562658131886,0.0,63.506,0.9511882221698761,tensor(66.7400)

10,0.8954229144489064,0.0,68.22,0.8886731421947479,tensor(69.3700)

11,0.7873689428619717,0.0,72.326,0.8578952324390411,tensor(71.8300)

12,0.7000675257057181,0.0,75.692,0.7807046943902969,tensor(74.1700)

13,0.6205144139659374,0.0,78.57,0.745139031112194,tensor(75.1300)

14,0.567332995745837,0.0,80.404,0.6178128731250763,tensor(78.6600)

15,0.5156810946781617,0.0,82.226,0.7783341145515442,tensor(74.8600)

16,0.47414331584025526,0.0,83.618,0.5361238461732865,tensor(81.4700)

17,0.43612721459487513,0.0,85.082,0.5486998429894447,tensor(81.6800)

18,0.40830338443331704,0.0,85.844,0.5018606160581112,tensor(83.3000)

19,0.3799182124378736,0.0,86.966,0.6388021570444107,tensor(79.1200)

20,0.35302170066882277,0.0,88.01,0.49085227310657503,tensor(84.4800)

21,0.3352075247737148,0.0,88.492,0.4311884146928787,tensor(85.6900)

22,0.3081743478813135,0.0,89.244,0.4855324041843414,tensor(84.9400)

23,0.29158886020903085,0.0,89.92,0.4896345070004463,tensor(84.1100)

24,0.27718936411849676,0.0,90.298,0.45142934054136274,tensor(85.7200)

25,0.26579573963914077,0.0,90.812,0.4105302557349205,tensor(86.7700)

26,0.2518423937470712,0.0,91.188,0.3904575677216053,tensor(87.4900)

27,0.23791343518687635,0.0,91.65,0.446639109402895,tensor(85.9200)

28,0.22768713800651033,0.0,92.254,0.4248840366303921,tensor(86.8900)

29,0.21435024413992376,0.0,92.626,0.39593881845474244,tensor(87.8100)

30,0.2142539964345715,0.0,92.568,0.3736204724013805,tensor(88.5900)

31,0.19630825891138037,0.0,93.302,0.4629793673753738,tensor(85.8100)

32,0.1933950855184699,0.0,93.32,0.3745385217666626,tensor(88.2900)

33,0.18327979730142047,0.0,93.552,0.36564755961298945,tensor(88.7700)

34,0.17850687581559885,0.0,93.786,0.5153931087255478,tensor(84.8000)

35,0.1694450394995987,0.0,94.122,0.3489734622836113,tensor(89.8100)

36,0.16432364637513294,0.0,94.144,0.46851226419210434,tensor(87.3000)

37,0.16472351977892238,0.0,94.326,0.3922161741554737,tensor(88.3400)

38,0.15234611116711747,0.0,94.716,0.44883857905864716,tensor(87.6500)

39,0.14568573187874712,0.0,94.962,0.36026998579502106,tensor(89.5700)

40,0.1409859796581061,0.0,95.148,0.44871206998825075,tensor(87.9500)

41,0.142787262930742,0.0,95.17,0.4121602898091078,tensor(87.5100)

42,0.14665702656101998,0.0,94.888,0.43031880229711533,tensor(88.0600)

43,0.13286070031163943,0.0,95.384,0.47731942415237427,tensor(87.2500)

44,0.13142464704373302,0.0,95.368,0.37163464434444904,tensor(89.0500)

45,0.12785510582577847,0.0,95.576,0.43741386145353317,tensor(87.5300)

46,0.12323586424560193,0.0,95.804,0.40454563856124875,tensor(88.7300)
