epoch,train loss,reg loss,train acc,test loss,test acc

0,1.564563113362042,0.0,tensor(50.9500),2.3133685694465154,tensor(42.2800)

1,0.5771937029066879,0.0,tensor(78.6250),1.392332443708106,tensor(56.3500)

2,0.45400590244640926,0.0,tensor(83.3400),0.6787470760224741,tensor(75.7800)

3,0.38705968529557877,0.0,tensor(85.8900),0.8588414780701263,tensor(71.6300)

4,0.34158874304691106,0.0,tensor(87.5333),0.6169308341002162,tensor(77.5400)

5,0.3027533926943472,0.0,tensor(88.8750),1.608923172648949,tensor(57.6500)

6,0.28662458657900663,0.0,tensor(89.4967),0.433247529253175,tensor(84.2600)

7,0.26857272688069067,0.0,tensor(90.2017),0.35476064512246774,tensor(87.7300)

8,0.25505684492493996,0.0,tensor(90.7400),0.3502759924040565,tensor(87.6100)

9,0.24689349803779678,0.0,tensor(90.8650),0.52784956784188,tensor(83.0300)

10,0.23288080515637835,0.0,tensor(91.4717),0.31855827834032757,tensor(88.8000)

11,0.22588131792827457,0.0,tensor(91.6817),0.3174956474877611,tensor(88.2700)

12,0.22026799390438015,0.0,tensor(91.9750),0.42421208152288126,tensor(82.9900)

13,0.21384390208449192,0.0,tensor(92.2000),0.30701291259331037,tensor(89.0300)

14,0.2051582517050731,0.0,tensor(92.5150),0.31707849268671834,tensor(87.9000)

15,0.20306289471638228,0.0,tensor(92.4800),0.2758921816756454,tensor(90.0800)

16,0.19959608325635447,0.0,tensor(92.6633),0.27249974634828444,tensor(89.9900)

17,0.19378099720805947,0.0,tensor(92.8817),0.25632132278590264,tensor(91.1300)

18,0.19057394735721636,0.0,tensor(93.0550),0.21706910318211664,tensor(92.4000)

19,0.18818830481089,0.0,tensor(93.1283),0.28345956719374354,tensor(89.8900)

20,0.1854745048576835,0.0,tensor(93.2683),0.22644316037244436,tensor(92.)

21,0.18389054462472512,0.0,tensor(93.2583),0.4251792121537124,tensor(83.3100)

22,0.1771208670760777,0.0,tensor(93.3800),0.2329033451932895,tensor(91.5000)

23,0.17811463868567176,0.0,tensor(93.4350),0.27652704828902136,tensor(90.1900)

24,0.1707789509503572,0.0,tensor(93.6733),0.2784947115409223,tensor(90.3100)

25,0.17250760547769095,0.0,tensor(93.6233),0.30870769352098054,tensor(88.9000)

26,0.16939179795478454,0.0,tensor(93.8083),0.3438456481016135,tensor(88.5100)

27,0.17111850699890396,0.0,tensor(93.7150),0.2736000046133995,tensor(89.8800)

28,0.1650548991776987,0.0,tensor(93.9050),0.2250182254216339,tensor(91.8000)

29,0.16439610555259657,0.0,tensor(93.9917),0.27567788402113735,tensor(90.4700)

30,0.16307070510569158,0.0,tensor(94.0500),0.23406447328721422,tensor(91.6400)

31,0.15780665256035353,0.0,tensor(94.1650),0.2433380932558941,tensor(91.5200)

32,0.15835312061281856,0.0,tensor(94.2550),0.21974899704697765,tensor(92.1900)

33,0.15501274315437782,0.0,tensor(94.3600),0.23964786718163308,tensor(91.5300)

34,0.15242092519490194,0.0,tensor(94.5250),0.23833915657257732,tensor(91.7000)

35,0.1516779743071431,0.0,tensor(94.4750),0.22505029356932338,tensor(92.0800)

36,0.14908561583107977,0.0,tensor(94.6467),0.2856735985113096,tensor(90.0700)

37,0.14982982712196136,0.0,tensor(94.5400),0.2311345844329158,tensor(91.7200)

38,0.14620549353296314,0.0,tensor(94.6117),0.2767545576148395,tensor(90.3600)

39,0.14670958114998428,0.0,tensor(94.5983),0.22481741652458528,tensor(92.2000)

40,0.14453613468165846,0.0,tensor(94.6633),0.2860697807767723,tensor(90.2200)

41,0.14342617330107607,0.0,tensor(94.7450),0.2069055359763435,tensor(92.7200)

42,0.14625056233328543,0.0,tensor(94.6050),0.23854091961549806,tensor(91.3600)

43,0.1439019298947442,0.0,tensor(94.6883),0.2117268237509305,tensor(92.5600)

44,0.1411393945262249,0.0,tensor(94.8467),0.241012229195124,tensor(91.)

45,0.1420056872895913,0.0,tensor(94.8350),0.2396961780665796,tensor(91.7200)

46,0.13664848970642476,0.0,tensor(95.0450),0.21527269171385827,tensor(92.4300)

47,0.13845942009772574,0.0,tensor(94.9050),0.354077698120588,tensor(87.6000)

