epoch,train loss,reg loss,train acc,test loss,test acc
0,3.9092821026092297,0.0,9.404,3.571881411075592,tensor(14.2000)
1,3.198246430253129,0.0,20.788,2.988656837940216,tensor(25.4500)
2,2.5944257977673466,0.0,32.532,2.3538179314136505,tensor(37.9700)
3,2.1574896894147635,0.0,41.872,2.215091335773468,tensor(42.5700)
4,1.8578050560353663,0.0,48.736,1.9673847246170044,tensor(47.5800)
5,1.6367684133217464,0.0,54.222,1.7878685772418976,tensor(51.5700)
6,1.466511894674862,0.0,58.206,1.6692834842205047,tensor(54.4200)
7,1.3455637214738694,0.0,61.332,1.666359771490097,tensor(55.1800)
8,1.2358238683332263,0.0,63.98,1.5522660106420516,tensor(57.4100)
9,1.1479105897571729,0.0,66.402,1.4167771387100219,tensor(60.4800)
10,1.0587628174315937,0.0,68.562,1.388442680835724,tensor(61.7700)
11,0.9970577833292734,0.0,70.29,1.4658950090408325,tensor(61.7300)
12,0.9361523083408775,0.0,71.852,1.4216401439905166,tensor(62.4200)
13,0.8831636734935634,0.0,73.304,1.5514135622978211,tensor(60.4300)
14,0.826523428682781,0.0,74.638,1.3830234551429748,tensor(63.2000)
15,0.7782038657561593,0.0,76.104,1.4082219326496124,tensor(63.2400)
16,0.7460561586005608,0.0,77.072,1.3613340896368027,tensor(63.7900)
17,0.7031899922339203,0.0,78.154,1.4003604370355607,tensor(64.0500)
18,0.6766494754177835,0.0,78.848,1.552314241528511,tensor(62.1100)
19,0.6459608842497286,0.0,79.654,1.534346393942833,tensor(61.8800)
20,0.6156434359605355,0.0,80.664,1.4367187535762787,tensor(64.9100)
21,0.58282872912524,0.0,81.608,1.52451911509037,tensor(62.6500)
22,0.5631847305371024,0.0,82.248,1.4389663922786713,tensor(65.3400)
23,0.5381291652731883,0.0,83.02,1.4584848487377167,tensor(64.6600)
24,0.5284760861521791,0.0,83.14,1.5488737243413926,tensor(63.8600)
25,0.4967601010409158,0.0,84.156,1.6299038273096085,tensor(64.0300)
26,0.488367361714468,0.0,84.364,1.4630570590496064,tensor(64.8800)
27,0.47018081452840427,0.0,84.904,1.5563817459344864,tensor(64.7500)
28,0.4565499407403609,0.0,85.196,1.4672647488117219,tensor(65.9100)
29,0.4349170730013372,0.0,86.006,1.7328941750526428,tensor(62.3300)
30,0.429648233153631,0.0,86.144,1.5173288720846176,tensor(65.5800)
31,0.4164324106310335,0.0,86.474,1.5688454449176787,tensor(65.3700)
32,0.41741105734997086,0.0,86.416,1.5674911504983902,tensor(64.9100)
33,0.39287280030262745,0.0,87.292,1.720108950138092,tensor(63.9800)
34,0.3849102567376383,0.0,87.57,1.7187361061573028,tensor(64.6100)
35,0.3865604872441353,0.0,87.548,1.5686230778694152,tensor(65.2000)
36,0.36337091962394813,0.0,88.258,1.6182776820659637,tensor(65.5100)
37,0.3589022806690782,0.0,88.248,1.6341485607624053,tensor(65.1500)
38,0.3569032312811488,0.0,88.544,1.7763424563407897,tensor(62.1900)
39,0.35124832528936284,0.0,88.686,1.5905189472436905,tensor(65.9200)
40,0.3388486015979591,0.0,89.126,1.6784229683876037,tensor(64.9800)
41,0.33667268666922284,0.0,89.174,1.6497991436719894,tensor(64.3900)
42,0.3325895656786306,0.0,89.326,1.691681716442108,tensor(64.2700)
43,0.3297995576620712,0.0,89.158,1.6688495945930482,tensor(65.0500)
44,0.3388443859032048,0.0,89.108,1.657573035955429,tensor(64.6900)
45,0.3220029476734683,0.0,89.502,1.7525907123088837,tensor(64.2600)
46,0.32240430259948494,0.0,89.588,1.6154022604227065,tensor(66.2100)
47,0.30975604678511315,0.0,90.138,1.6664326858520508,tensor(64.3500)
48,0.31242364061915356,0.0,89.944,1.694381308555603,tensor(64.7500)
49,0.32148710950789855,0.0,89.608,1.7207516825199127,tensor(64.6200)
50,0.30493865061141645,0.0,90.206,1.7248375111818313,tensor(65.5700)
51,0.29784427438398153,0.0,90.362,1.792699874639511,tensor(64.3100)
52,0.30733918575832,0.0,90.088,1.6631081235408782,tensor(66.4300)
53,0.293809208609259,0.0,90.55,1.6597859632968903,tensor(65.6900)
54,0.29002061928324685,0.0,90.626,1.8131365287303924,tensor(63.4300)
55,0.29500543575762483,0.0,90.418,1.7692307150363922,tensor(64.4700)
56,0.2997995675601008,0.0,90.394,1.6813960462808608,tensor(65.0500)
57,0.2796037019137531,0.0,91.048,1.6762698322534562,tensor(66.2500)
58,0.2814624761719533,0.0,90.978,1.7641050416231154,tensor(64.8000)
59,0.29311144734968614,0.0,90.656,1.762713493704796,tensor(65.2200)
60,0.27912007592370747,0.0,91.124,1.7377573150396346,tensor(65.1100)
61,0.28675525705985094,0.0,90.774,1.661356531381607,tensor(65.7300)
62,0.28655425691619857,0.0,90.924,1.7509825485944748,tensor(66.0200)
63,0.28566675661774854,0.0,90.874,1.739655888080597,tensor(65.6200)
64,0.28401974632459526,0.0,90.912,1.6245574963092804,tensor(65.8900)
65,0.27873786043404314,0.0,91.088,1.7922621369361877,tensor(64.9800)
66,0.2714529835888187,0.0,91.404,1.7966791063547134,tensor(65.5100)
67,0.2821567074188491,0.0,90.862,1.7414258921146393,tensor(64.5100)
68,0.27640333125734573,0.0,91.044,1.7498291635513306,tensor(65.8700)
69,0.28040120905012733,0.0,91.002,1.7845092725753784,tensor(64.7300)
70,0.26841260925354554,0.0,91.274,1.8345107746124267,tensor(64.4500)
71,0.2686441831881433,0.0,91.438,1.7854965722560883,tensor(65.0100)
72,0.2735339879722851,0.0,91.044,1.7253179103136063,tensor(66.2600)
73,0.26844265376744064,0.0,91.466,1.8403729271888734,tensor(64.8300)
74,0.2698776451942256,0.0,91.502,1.690110833644867,tensor(66.0500)
75,0.28370666054203686,0.0,90.966,1.9994359010457992,tensor(64.1300)
76,0.28024881708500027,0.0,91.114,1.7736825156211853,tensor(64.8500)
77,0.25773960672071217,0.0,91.768,1.8640977191925048,tensor(64.8100)
78,0.2574876951020392,0.0,91.746,1.9032734870910644,tensor(64.8900)
79,0.2797911463071928,0.0,90.95,1.7436467242240905,tensor(64.6300)
80,0.2676769950810601,0.0,91.416,1.8205422568321228,tensor(64.1800)
81,0.26888083866642565,0.0,91.434,1.8954697859287262,tensor(62.7100)
82,0.259381068332116,0.0,91.834,1.9660225915908813,tensor(62.8200)
83,0.26193997875580094,0.0,91.604,1.7594593566656114,tensor(65.5700)
84,0.26805658072538086,0.0,91.262,1.8722587150335313,tensor(63.4400)
85,0.2675386301010771,0.0,91.58,2.0222265017032623,tensor(62.3300)
86,0.2654761562071493,0.0,91.658,1.8392357397079468,tensor(66.)
87,0.25953553834229787,0.0,91.656,1.7676827836036682,tensor(65.7900)
88,0.250541128713609,0.0,92.02,1.8627159702777862,tensor(65.3500)
89,0.25863048695313656,0.0,91.86,1.6522778409719467,tensor(66.5100)
90,0.25527269351284215,0.0,91.656,1.808419768810272,tensor(65.6600)
91,0.2608885881312363,0.0,91.718,2.0118437802791593,tensor(63.3100)
92,0.26122563145578365,0.0,91.71,1.834254252910614,tensor(65.1900)
93,0.26036908742411974,0.0,91.766,1.8063092935085296,tensor(65.0200)
94,0.26271156431235315,0.0,91.65,1.800126047730446,tensor(65.4300)
95,0.2599476858058854,0.0,91.746,1.724612540602684,tensor(65.1500)
96,0.25831865458308584,0.0,91.646,1.7705496436357497,tensor(66.2900)
97,0.2561065120922635,0.0,91.714,1.8528128886222839,tensor(64.5900)
98,0.25603971826603344,0.0,91.97,1.9004878783226014,tensor(64.2100)
99,0.25874997134251365,0.0,91.788,1.9337082481384278,tensor(63.8100)
100,0.25636889920820055,0.0,91.864,1.9145336651802063,tensor(64.3800)
101,0.2593589932336222,0.0,91.8,1.911224398612976,tensor(64.7800)
102,0.25925503006143036,0.0,91.794,1.992136436700821,tensor(63.7400)
103,0.2451249761768924,0.0,92.32,1.782918610572815,tensor(66.3800)
104,0.26563663481522704,0.0,91.662,1.79969890832901,tensor(65.4100)
105,0.23578339017679928,0.0,92.588,1.793477178812027,tensor(65.1600)
106,0.24186151764353217,0.0,92.26,1.834572857618332,tensor(64.9500)
107,0.255871094668003,0.0,91.752,1.8007045060396194,tensor(65.1800)
108,0.2549377834934103,0.0,92.01,1.856528126001358,tensor(65.)
109,0.2475150991469393,0.0,92.006,1.8717559015750884,tensor(65.2800)
110,0.24438828710095048,0.0,92.168,1.8858234226703643,tensor(64.5300)
111,0.2489220670536351,0.0,92.164,1.8416032826900481,tensor(64.8400)
112,0.2477082953885998,0.0,92.098,1.835981196165085,tensor(66.2500)
113,0.2427258737709211,0.0,92.176,1.8960212135314942,tensor(66.0500)
114,0.2465460808838115,0.0,92.116,1.8456139367818833,tensor(65.1000)
115,0.26284978066182807,0.0,91.644,1.8063875341415405,tensor(64.8200)
116,0.24362665384321872,0.0,92.28,1.9251042520999908,tensor(64.5300)
117,0.24487320318475098,0.0,92.306,1.9280365300178528,tensor(65.8100)
118,0.2377517373131974,0.0,92.502,1.745500124692917,tensor(66.1300)
119,0.2429703058832137,0.0,92.466,1.7931632959842683,tensor(66.0500)
120,0.2437542319831336,0.0,92.24,1.7630801963806153,tensor(66.0600)
121,0.27416303407048326,0.0,91.22,1.8855831456184386,tensor(65.3900)
122,0.26200385004891763,0.0,91.754,1.8194364297389984,tensor(65.1800)
123,0.2361881701118501,0.0,92.668,1.9395133912563325,tensor(65.8700)
124,0.2480926384668216,0.0,92.118,1.8957083559036254,tensor(65.4800)
125,0.23516704774726077,0.0,92.572,1.7661055320501327,tensor(65.7000)
126,0.243495802554633,0.0,92.344,1.8432857143878936,tensor(65.8000)
127,0.23787184404518902,0.0,92.532,1.8862292671203613,tensor(65.7000)
128,0.2526509448352372,0.0,92.028,1.8502537208795546,tensor(65.5200)
129,0.24626277463362956,0.0,92.184,1.8190840464830398,tensor(65.8400)
130,0.24314955101751,0.0,92.326,1.9426768612861633,tensor(64.5100)
131,0.2445789273170864,0.0,92.242,1.7646390056610108,tensor(66.3500)
132,0.22897947682520312,0.0,92.78,1.8780829083919526,tensor(66.3100)
133,0.24713541369151582,0.0,92.27,1.9901416420936584,tensor(63.5400)
134,0.24828695254328917,0.0,92.132,1.8444918489456177,tensor(65.5800)
135,0.24536675613020997,0.0,92.168,1.7474338507652283,tensor(66.8900)
136,0.24414148301724584,0.0,92.372,1.8424388718605043,tensor(64.8800)
137,0.2394188822382856,0.0,92.46,1.7749588173627853,tensor(65.9800)
138,0.24571317802076145,0.0,92.308,1.7934984165430068,tensor(65.6200)
139,0.2407909279589153,0.0,92.338,1.8166986149549484,tensor(66.4100)
140,0.2374669846213992,0.0,92.578,2.015832713842392,tensor(64.3700)
141,0.2308695505723319,0.0,92.736,1.8561426889896393,tensor(65.1700)
142,0.24480161373801243,0.0,92.182,1.9263955795764922,tensor(64.4300)
143,0.23015405125249072,0.0,92.742,1.9958910322189332,tensor(64.8800)
144,0.23263489287298963,0.0,92.628,1.8082051628828049,tensor(66.0100)
