epoch,train loss,reg loss,train acc,test loss,test acc
23,2.21337555238353,0.0,tensor(52.5963),1.3796703058481217,tensor(64.0100)
24,2.165697808155928,0.0,tensor(53.8826),1.4840286695957183,tensor(63.1000)
25,2.1622064322461862,0.0,tensor(53.9144),1.4889306461811065,tensor(61.7200)
26,2.173736483392203,0.0,tensor(53.4594),1.265825406908989,tensor(66.7700)
27,2.1253041900942087,0.0,tensor(55.1033),1.1877118855714799,tensor(67.9600)
28,2.15126740871488,0.0,tensor(54.3505),1.2001014506816865,tensor(67.7500)
29,2.0976658538174444,0.0,tensor(55.5694),1.256104062795639,tensor(67.2600)
30,2.1137791606776246,0.0,tensor(55.5307),1.2738809037208556,tensor(67.1000)
31,2.1753481731695286,0.0,tensor(53.5127),1.2725096893310548,tensor(67.7200)
32,2.0707171066947607,0.0,tensor(56.2866),1.2452411013841629,tensor(68.3600)
33,2.0691218152070596,0.0,tensor(56.7485),1.2330605763196945,tensor(68.4700)
34,2.034488654959842,0.0,tensor(57.0975),1.3081856149435043,tensor(66.5000)
35,2.0448473752916927,0.0,tensor(56.7203),1.2443413919210433,tensor(67.7800)
36,2.110840640485744,0.0,tensor(55.1124),1.3194229364395142,tensor(67.0700)
37,2.004285177611329,0.0,tensor(57.7385),1.3009875708818435,tensor(66.5300)
38,2.0393159285835596,0.0,tensor(56.8479),1.2629882735013962,tensor(68.0600)
39,1.9888912945452248,0.0,tensor(58.3819),1.49368967294693,tensor(62.6400)
40,2.0414070296470466,0.0,tensor(56.8533),1.292683061361313,tensor(67.1800)
41,2.017627155460665,0.0,tensor(57.4832),1.3227842503786087,tensor(67.2100)
42,2.0534257855256803,0.0,tensor(56.7744),1.2095784521102906,tensor(68.6900)
43,2.008998257501046,0.0,tensor(57.7521),1.1258392471075058,tensor(70.9600)
44,2.0249641264033746,0.0,tensor(57.0643),1.2545759385824204,tensor(68.0400)
45,1.9383597064506062,0.0,tensor(59.4071),1.2305107414722443,tensor(69.0700)
46,1.9538722254736038,0.0,tensor(59.1655),1.2199543523788452,tensor(69.3500)
47,1.9458974187483873,0.0,tensor(59.7256),1.2086407643556596,tensor(69.1400)
48,1.981650481748459,0.0,tensor(57.9965),1.2054883491992952,tensor(71.0200)
49,1.9383456580474248,0.0,tensor(59.4170),1.2977899992465973,tensor(68.2100)
50,1.9074020336960893,0.0,tensor(60.3139),1.2628474873304367,tensor(68.5400)
51,1.9602807023945976,0.0,tensor(58.9000),1.2137545239925385,tensor(68.5900)
52,1.9414526471091658,0.0,tensor(59.3291),1.2160673570632934,tensor(69.6000)
53,1.8957100067754535,0.0,tensor(60.4671),1.2405165529251099,tensor(69.1300)
54,1.9500435657818298,0.0,tensor(58.9939),1.189404721260071,tensor(71.0600)
55,1.9172142804278742,0.0,tensor(59.7791),1.1465640145540237,tensor(71.5700)
56,1.9561346409570834,0.0,tensor(58.5935),1.2320050227642059,tensor(69.0200)
57,1.87426041009481,0.0,tensor(60.9294),1.2288134223222733,tensor(68.7600)
58,1.9028290439292292,0.0,tensor(60.0253),1.1514383906126022,tensor(71.2400)
59,1.9413950398297566,0.0,tensor(59.0731),1.2485867261886596,tensor(68.9400)
60,1.8583781188711181,0.0,tensor(61.3417),1.1300277149677276,tensor(70.4200)
61,1.6967265537708922,0.0,tensor(64.6039),0.8617407900094985,tensor(79.0900)
62,1.5765956817075724,0.0,tensor(67.3913),0.8685741233825683,tensor(79.0200)
63,1.5337044710431562,0.0,tensor(68.1240),0.8031995674967766,tensor(80.0400)
64,1.553161739845715,0.0,tensor(67.8354),0.8959292602539063,tensor(79.1800)
65,1.4533481713755967,0.0,tensor(70.5110),0.821955817937851,tensor(80.0500)
66,1.4944030091814373,0.0,tensor(68.8012),0.8245626080036164,tensor(80.1300)
67,1.5403789167895037,0.0,tensor(67.6782),0.8552034747600555,tensor(79.9700)
68,1.476315511481079,0.0,tensor(69.7032),0.8442105334997178,tensor(79.8600)
69,1.5490683102241867,0.0,tensor(66.9390),0.8853074795007706,tensor(79.4400)
70,1.4984699407082689,0.0,tensor(68.9618),0.780074942111969,tensor(80.6100)
71,1.4923926679336506,0.0,tensor(68.4948),0.8627018857002259,tensor(79.9100)
72,1.4267414185740148,0.0,tensor(69.9045),0.8131397604942322,tensor(80.3400)
73,1.51079283328846,0.0,tensor(67.8630),0.8767727261781693,tensor(79.6400)
74,1.4099526859038627,0.0,tensor(70.8034),0.8807773059606552,tensor(79.8600)
75,1.5300492600864157,0.0,tensor(67.3432),0.880460866689682,tensor(79.6500)
76,1.453950585611641,0.0,tensor(69.0573),0.8413093826174736,tensor(80.1200)
77,1.4579059106042929,0.0,tensor(68.8804),0.9112596970796585,tensor(79.0600)
78,1.4613555739907658,0.0,tensor(68.3167),0.8770897734165192,tensor(79.7600)
79,1.4583475048775258,0.0,tensor(69.3138),0.8937316673994065,tensor(79.2300)
80,1.4067075130008067,0.0,tensor(70.0342),0.848606595993042,tensor(80.2000)
81,1.4567891369619028,0.0,tensor(69.1006),0.9051194268465043,tensor(79.5500)
82,1.472598048989349,0.0,tensor(68.3240),0.8721115225553513,tensor(79.7400)
83,1.430693699080316,0.0,tensor(69.1436),0.8341093027591705,tensor(80.3200)
84,1.4448308706702784,0.0,tensor(69.0683),0.8958039528131485,tensor(79.8900)
85,1.4506427910550477,0.0,tensor(68.4187),0.8718456709384919,tensor(80.0700)
86,1.4014979319556442,0.0,tensor(70.0935),0.8926297640800476,tensor(79.6100)
87,1.4187686794325518,0.0,tensor(69.4294),0.8299700433015823,tensor(80.4200)
88,1.4061591345673936,0.0,tensor(69.7210),0.847100071310997,tensor(80.2000)
89,1.3735567150575578,0.0,tensor(70.6646),0.8897543996572495,tensor(79.7800)
90,1.4110210731797053,0.0,tensor(69.3995),0.7904551964998245,tensor(80.7500)
91,1.3769670330140444,0.0,tensor(70.4830),0.8556396049261094,tensor(79.9400)
92,1.4230569523885428,0.0,tensor(69.1368),0.8294362100958824,tensor(79.9900)
93,1.4013961042894427,0.0,tensor(69.2866),0.8265856492519379,tensor(80.6500)
94,1.3833112926853588,0.0,tensor(69.9419),0.8688983827829361,tensor(80.0400)
95,1.3418447883975932,0.0,tensor(71.1562),0.8987251299619675,tensor(80.0100)
96,1.4803376104635046,0.0,tensor(66.7239),0.8720031917095185,tensor(80.2100)
97,1.3791832851765253,0.0,tensor(70.5273),0.8186201825737953,tensor(80.6700)
98,1.4643953055753123,0.0,tensor(67.6200),0.840493471622467,tensor(80.5100)
99,1.393890181580163,0.0,tensor(69.5451),0.8874354308843613,tensor(79.3100)
100,1.3483915667209174,0.0,tensor(71.1018),0.8669593727588654,tensor(80.3100)
101,1.3981346398630106,0.0,tensor(69.2765),0.859762328863144,tensor(79.8400)
102,1.3742284755153424,0.0,tensor(70.0378),0.818804240822792,tensor(80.6100)
103,1.4073759942694242,0.0,tensor(68.9479),0.8391071504354477,tensor(80.3600)
104,1.379000357044932,0.0,tensor(69.6000),0.8114313220977784,tensor(80.7900)
105,1.36991264446236,0.0,tensor(69.8091),0.8968740558624267,tensor(79.5300)
106,1.3662747258363326,0.0,tensor(69.7776),0.8651632851362229,tensor(80.0300)
107,1.3793314258803797,0.0,tensor(69.4962),0.8752043271064758,tensor(80.3500)
108,1.346069614800727,0.0,tensor(70.5727),0.8576804819703102,tensor(80.2200)
109,1.369869409972216,0.0,tensor(69.6582),0.8791785162687301,tensor(80.2600)
110,1.4008637720247363,0.0,tensor(68.4799),0.8499884814023971,tensor(80.3500)
111,1.36284808261925,0.0,tensor(69.7185),0.8645909643173217,tensor(80.0600)
112,1.3182551730471803,0.0,tensor(71.2733),0.8507491654157638,tensor(80.2700)
113,1.3944785936980906,0.0,tensor(68.5613),0.8821291744709014,tensor(79.6400)
114,1.4335267291501965,0.0,tensor(67.1043),0.8885264593362808,tensor(79.8100)
115,1.371984819126556,0.0,tensor(69.5593),0.8258241748809815,tensor(80.9100)
116,1.306311854802053,0.0,tensor(71.7096),0.8957867139577865,tensor(79.7800)
117,1.3530938377904007,0.0,tensor(70.0032),0.9027832317352295,tensor(79.8300)
118,1.3407461640170164,0.0,tensor(69.8443),0.8646669840812683,tensor(80.0600)
119,1.3733354283453862,0.0,tensor(69.2137),0.8684946805238724,tensor(80.1900)
120,1.3442214337818306,0.0,tensor(70.1646),0.8268068063259125,tensor(80.4900)
121,1.373055056785531,0.0,tensor(68.5374),0.8374921575188636,tensor(80.8100)
122,1.3216073344392545,0.0,tensor(69.9809),0.8614814242720604,tensor(80.5900)
123,1.259066998930005,0.0,tensor(71.6613),0.8299968487024307,tensor(81.)
124,1.295785701231045,0.0,tensor(70.7055),0.8032967665791512,tensor(81.4000)
125,1.236510872231115,0.0,tensor(72.2705),0.8407288658618927,tensor(81.1100)
126,1.3502477802850705,0.0,tensor(68.6307),0.808224932551384,tensor(81.1400)
127,1.3022397977188038,0.0,tensor(69.7753),0.8192893278598785,tensor(81.1500)
128,1.2561966754267435,0.0,tensor(71.4395),0.8300817155838013,tensor(81.1100)
129,1.2541432652403326,0.0,tensor(71.1839),0.8298660191893578,tensor(81.)
130,1.2634135978224943,0.0,tensor(71.2518),0.8803957360982895,tensor(80.5300)
131,1.3068921378982798,0.0,tensor(69.8550),0.8490552926063537,tensor(80.8600)
132,1.3381874753862544,0.0,tensor(69.2717),0.8337872490286827,tensor(81.0300)
133,1.3271670223730605,0.0,tensor(69.3777),0.8436026218533516,tensor(80.7300)
134,1.3035703647186232,0.0,tensor(69.3704),0.7711338821053505,tensor(81.7100)
135,1.3307528802386634,0.0,tensor(69.2654),0.8539314395189286,tensor(80.8700)
136,1.2990168200238892,0.0,tensor(69.9305),0.8366587075591088,tensor(81.2000)
137,1.2705829361706134,0.0,tensor(70.7954),0.8234262484312057,tensor(81.0200)
138,1.2660133491134475,0.0,tensor(71.2155),0.7922704535722732,tensor(81.3900)
139,1.3053688601021418,0.0,tensor(69.4723),0.8260363477468491,tensor(80.9800)
140,1.2567759449057796,0.0,tensor(71.4222),0.848384927213192,tensor(80.9100)
141,1.2149404864758253,0.0,tensor(72.2738),0.8328180906176567,tensor(81.0900)
142,1.2828122586049997,0.0,tensor(70.1010),0.8214423322677612,tensor(81.1400)
143,1.233283325801115,0.0,tensor(71.5298),0.846347969174385,tensor(81.0400)
144,1.2579400587560194,0.0,tensor(71.1168),0.8509472039341927,tensor(81.0300)
145,1.2999896501879329,0.0,tensor(69.3485),0.8261728066205979,tensor(81.4300)
146,1.2737327456150367,0.0,tensor(70.5148),0.847528346478939,tensor(81.2000)
147,1.2431290579669159,0.0,tensor(71.3731),0.8195640638470649,tensor(81.3900)
148,1.243848878490117,0.0,tensor(71.4487),0.8645787060260772,tensor(80.8900)
149,1.2798224052752527,0.0,tensor(70.3161),0.8386560770869255,tensor(81.1700)
150,1.2321477267710144,0.0,tensor(71.9777),0.7860106435418129,tensor(81.6300)
151,1.297877515635222,0.0,tensor(69.6855),0.8870862597227096,tensor(80.3700)
152,1.2407302402645883,0.0,tensor(71.3582),0.8552462843060493,tensor(80.9800)
153,1.2950060487917774,0.0,tensor(69.8186),0.8480483382940293,tensor(81.1300)
154,1.182264883709533,0.0,tensor(73.4589),0.846351997256279,tensor(81.0300)
155,1.2203946590537915,0.0,tensor(72.2696),0.8631701090931893,tensor(80.8200)
156,1.2507989011380984,0.0,tensor(71.2082),0.7855825018882752,tensor(81.8200)
157,1.1969233486429809,0.0,tensor(72.7826),0.8588413208723068,tensor(80.8300)
158,1.2544383061454272,0.0,tensor(71.0452),0.856196503341198,tensor(80.9200)
159,1.2755681441339386,0.0,tensor(70.0694),0.8599036437273025,tensor(80.9600)
160,1.285971937963115,0.0,tensor(69.5267),0.806232880949974,tensor(81.6000)
161,1.2616651651289914,0.0,tensor(70.4116),0.8517137706279755,tensor(80.8700)
162,1.2376579360374251,0.0,tensor(71.6177),0.7959831804037094,tensor(81.6200)
163,1.2709962765274145,0.0,tensor(70.3121),0.840050927400589,tensor(81.1000)
164,1.2847100340468272,0.0,tensor(69.7128),0.8439804238080978,tensor(81.2200)
165,1.2364049294148869,0.0,tensor(71.5203),0.7960778424143791,tensor(81.5900)
166,1.2258814413795995,0.0,tensor(71.7143),0.8350239834189415,tensor(81.1400)
167,1.28569601822997,0.0,tensor(70.0303),0.8478413060307503,tensor(80.9600)
168,1.2243783640796724,0.0,tensor(71.7348),0.8602679657936096,tensor(80.7800)
169,1.2671414376867702,0.0,tensor(70.1310),0.8423571991920471,tensor(80.9400)
170,1.2366842909161087,0.0,tensor(71.2114),0.8660580396652222,tensor(80.7100)
171,1.3139964750279551,0.0,tensor(68.8344),0.8521437600255013,tensor(80.8200)
172,1.239413317664505,0.0,tensor(71.0523),0.7929196688532829,tensor(81.6200)
173,1.2457677955546267,0.0,tensor(70.7403),0.8487703022360802,tensor(80.9000)
174,1.2786878819775094,0.0,tensor(70.4766),0.8391373911499977,tensor(80.9400)
175,1.2537444618332874,0.0,tensor(70.4772),0.8827102398872375,tensor(80.5400)
176,1.2472272964808948,0.0,tensor(71.2038),0.8289518088102341,tensor(80.9700)
177,1.2480271103246439,0.0,tensor(71.1401),0.835998962521553,tensor(81.3000)
178,1.2634003270950998,0.0,tensor(70.0880),0.8296193343400955,tensor(81.2700)
179,1.2553122428286334,0.0,tensor(70.5577),0.8172422957420349,tensor(81.3900)
180,1.270838722767656,0.0,tensor(70.1240),0.8651580354571342,tensor(80.7200)
181,1.2067584127873716,0.0,tensor(72.2712),0.8312210369110108,tensor(81.0900)
182,1.272216203977423,0.0,tensor(70.0896),0.8529695960879325,tensor(80.9100)
183,1.229194276315896,0.0,tensor(70.9813),0.7960033175349236,tensor(81.6600)
184,1.2549953777533587,0.0,tensor(70.1757),0.8181797111034393,tensor(81.4800)
185,1.2246444657959443,0.0,tensor(71.4507),0.8682628843188286,tensor(80.7900)
186,1.2598527463729425,0.0,tensor(70.8087),0.8048598921298981,tensor(81.4200)
187,1.274259942981517,0.0,tensor(69.4153),0.8462452644109726,tensor(81.1200)
188,1.2488615607552211,0.0,tensor(70.2976),0.888791264295578,tensor(80.5500)
189,1.2395429130729354,0.0,tensor(70.8595),0.8859520268440246,tensor(80.5600)
190,1.291418776116179,0.0,tensor(69.2658),0.8832440751791001,tensor(80.6500)
191,1.253421516081466,0.0,tensor(70.9586),0.8808684033155442,tensor(80.6500)
192,1.2489742529685692,0.0,tensor(70.7608),0.8411591416597366,tensor(81.1600)
193,1.266902423061221,0.0,tensor(69.9508),0.8480705067515373,tensor(80.9800)
194,1.2106736152411421,0.0,tensor(71.6981),0.8527418828010559,tensor(80.9100)
195,1.1966756850080875,0.0,tensor(72.3102),0.8406377428770065,tensor(81.2100)
196,1.227997383474351,0.0,tensor(71.3232),0.8232234928011894,tensor(81.2100)
197,1.2082917112142533,0.0,tensor(71.8567),0.8267713955044746,tensor(81.2600)
198,1.2418076509414502,0.0,tensor(70.8374),0.8119841250777244,tensor(81.3300)
199,1.2344717209791893,0.0,tensor(70.7542),0.8247646978497505,tensor(81.2900)
